rocid,slot,channel,group,hits_per_frame
46,8,95,dcrb,1.958
46,16,57,dcrb,1.958
46,20,11,dcrb,1.958
54,7,75,dcrb,1.958
54,8,56,dcrb,1.958
55,19,94,dcrb,1.958
55,20,17,dcrb,1.958
45,8,45,dcrb,1.957
46,3,93,dcrb,1.957
46,17,47,dcrb,1.957
46,20,25,dcrb,1.957
55,5,50,dcrb,1.957
55,5,59,dcrb,1.957
55,17,34,dcrb,1.957
55,19,95,dcrb,1.957
55,20,20,dcrb,1.957
46,9,14,dcrb,1.956
46,17,31,dcrb,1.956
46,17,38,dcrb,1.956
54,9,47,dcrb,1.956
46,9,10,dcrb,1.955
55,5,56,dcrb,1.955
55,17,47,dcrb,1.955
45,8,62,dcrb,1.954
46,5,42,dcrb,1.954
54,9,52,dcrb,1.954
55,5,1,dcrb,1.954
7,18,8,fadc,1.953
46,5,24,dcrb,1.953
46,16,86,dcrb,1.953
55,5,24,dcrb,1.953
55,5,33,dcrb,1.951
55,5,62,dcrb,1.951
55,17,43,dcrb,1.951
45,6,1,dcrb,1.95
46,20,33,dcrb,1.95
55,5,12,dcrb,1.95
55,16,88,dcrb,1.95
44,14,10,dcrb,1.949
45,8,72,dcrb,1.949
46,3,81,dcrb,1.949
46,20,42,dcrb,1.949
55,9,33,dcrb,1.949
46,5,7,dcrb,1.948
46,9,7,dcrb,1.948
46,9,18,dcrb,1.948
55,9,45,dcrb,1.948
55,20,22,dcrb,1.948
46,5,21,dcrb,1.947
46,20,28,dcrb,1.947
55,4,95,dcrb,1.947
46,9,1,dcrb,1.946
55,4,76,dcrb,1.946
55,5,61,dcrb,1.946
55,9,4,dcrb,1.946
46,9,16,dcrb,1.945
46,16,80,dcrb,1.945
46,17,26,dcrb,1.945
54,9,57,dcrb,1.945
55,17,22,dcrb,1.945
55,5,49,dcrb,1.944
55,9,0,dcrb,1.944
55,17,28,dcrb,1.944
53,14,17,dcrb,1.943
55,9,17,dcrb,1.943
55,17,7,dcrb,1.943
46,9,13,dcrb,1.942
46,9,17,dcrb,1.942
55,9,7,dcrb,1.942
55,17,13,dcrb,1.942
27,4,6,fadc,1.941
46,5,43,dcrb,1.941
46,5,59,dcrb,1.941
46,9,21,dcrb,1.941
46,9,23,dcrb,1.941
46,17,8,dcrb,1.941
55,9,6,dcrb,1.941
46,9,12,dcrb,1.94
46,9,26,dcrb,1.94
55,17,71,dcrb,1.94
46,4,83,dcrb,1.939
46,16,89,dcrb,1.939
55,9,1,dcrb,1.939
55,16,82,dcrb,1.939
55,16,91,dcrb,1.939
55,20,19,dcrb,1.939
55,20,34,dcrb,1.939
45,7,15,dcrb,1.938
46,17,35,dcrb,1.938
46,9,19,dcrb,1.937
46,20,8,dcrb,1.937
55,5,27,dcrb,1.937
55,5,48,dcrb,1.937
46,17,32,dcrb,1.936
55,9,11,dcrb,1.936
55,16,63,dcrb,1.936
46,5,33,dcrb,1.935
46,8,91,dcrb,1.935
46,9,22,dcrb,1.935
46,17,20,dcrb,1.935
46,20,17,dcrb,1.935
55,17,2,dcrb,1.935
25,9,6,fadc,1.934
46,5,16,dcrb,1.934
55,16,72,dcrb,1.934
45,8,27,dcrb,1.933
46,5,55,dcrb,1.933
46,20,26,dcrb,1.933
55,4,63,dcrb,1.933
55,9,21,dcrb,1.933
55,9,26,dcrb,1.933
55,16,68,dcrb,1.933
45,6,58,dcrb,1.932
54,9,12,dcrb,1.932
55,16,51,dcrb,1.932
45,6,86,dcrb,1.931
45,6,95,dcrb,1.931
45,8,21,dcrb,1.931
46,5,40,dcrb,1.931
46,17,29,dcrb,1.931
46,20,13,dcrb,1.931
54,9,41,dcrb,1.931
55,9,5,dcrb,1.931
46,4,75,dcrb,1.93
46,9,28,dcrb,1.93
55,9,10,dcrb,1.93
55,9,30,dcrb,1.93
25,7,2,fadc,1.929
45,7,9,dcrb,1.929
54,8,28,dcrb,1.929
54,6,90,dcrb,1.928
55,9,13,dcrb,1.928
55,20,26,dcrb,1.928
46,20,30,dcrb,1.927
55,4,79,dcrb,1.927
55,16,57,dcrb,1.927
46,17,14,dcrb,1.926
54,8,6,dcrb,1.926
55,9,29,dcrb,1.926
7,4,14,fadc,1.925
45,8,93,dcrb,1.925
55,9,16,dcrb,1.925
55,9,23,dcrb,1.925
55,16,85,dcrb,1.925
46,20,23,dcrb,1.924
55,17,5,dcrb,1.924
45,8,66,dcrb,1.923
46,4,79,dcrb,1.923
46,4,95,dcrb,1.923
46,20,20,dcrb,1.923
46,20,39,dcrb,1.923
55,5,21,dcrb,1.923
55,5,46,dcrb,1.923
55,20,25,dcrb,1.923
46,16,51,dcrb,1.922
54,20,43,dcrb,1.922
55,9,12,dcrb,1.922
55,17,65,dcrb,1.922
46,9,11,dcrb,1.921
46,20,19,dcrb,1.921
45,8,33,dcrb,1.92
45,9,15,dcrb,1.92
46,9,27,dcrb,1.92
55,5,42,dcrb,1.92
55,20,23,dcrb,1.92
46,16,68,dcrb,1.919
46,16,77,dcrb,1.919
55,5,34,dcrb,1.919
55,9,19,dcrb,1.919
55,17,41,dcrb,1.919
45,8,84,dcrb,1.918
54,7,44,dcrb,1.918
55,9,24,dcrb,1.918
45,8,87,dcrb,1.917
46,9,32,dcrb,1.917
55,5,32,dcrb,1.917
55,17,59,dcrb,1.916
55,20,31,dcrb,1.916
54,8,68,dcrb,1.915
46,4,86,dcrb,1.914
46,20,34,dcrb,1.914
55,5,18,dcrb,1.914
55,9,22,dcrb,1.914
55,16,95,dcrb,1.914
46,5,47,dcrb,1.913
46,5,53,dcrb,1.913
46,17,23,dcrb,1.913
54,7,6,dcrb,1.913
55,9,46,dcrb,1.913
55,20,33,dcrb,1.913
55,16,45,dcrb,1.912
46,5,36,dcrb,1.911
55,9,18,dcrb,1.911
55,20,39,dcrb,1.911
46,5,22,dcrb,1.909
54,7,65,dcrb,1.909
55,5,28,dcrb,1.909
55,9,42,dcrb,1.909
55,20,29,dcrb,1.909
46,9,38,dcrb,1.908
54,18,62,dcrb,1.908
46,9,30,dcrb,1.907
55,5,36,dcrb,1.907
55,5,43,dcrb,1.907
46,4,80,dcrb,1.906
46,5,13,dcrb,1.906
46,5,32,dcrb,1.906
55,5,16,dcrb,1.906
55,16,76,dcrb,1.906
55,17,1,dcrb,1.906
55,17,62,dcrb,1.906
54,8,34,dcrb,1.905
54,8,52,dcrb,1.905
55,17,53,dcrb,1.905
55,20,36,dcrb,1.905
45,8,51,dcrb,1.904
46,5,41,dcrb,1.904
45,7,36,dcrb,1.903
46,4,69,dcrb,1.903
46,5,44,dcrb,1.903
46,9,31,dcrb,1.903
53,3,4,dcrb,1.903
45,8,90,dcrb,1.902
46,20,45,dcrb,1.902
55,17,25,dcrb,1.902
45,7,28,dcrb,1.901
45,8,30,dcrb,1.901
45,8,39,dcrb,1.901
46,20,32,dcrb,1.901
54,8,12,dcrb,1.901
55,16,66,dcrb,1.901
55,17,19,dcrb,1.901
46,5,19,dcrb,1.9
54,7,72,dcrb,1.899
55,4,89,dcrb,1.899
55,17,50,dcrb,1.899
46,4,57,dcrb,1.898
46,16,45,dcrb,1.898
54,7,24,dcrb,1.898
54,19,88,dcrb,1.898
55,20,38,dcrb,1.898
46,5,2,dcrb,1.897
46,5,37,dcrb,1.897
46,9,25,dcrb,1.897
54,18,81,dcrb,1.897
55,4,80,dcrb,1.897
55,4,83,dcrb,1.897
55,5,23,dcrb,1.897
55,9,39,dcrb,1.897
55,17,38,dcrb,1.897
25,9,4,fadc,1.896
46,16,74,dcrb,1.896
46,20,31,dcrb,1.896
45,8,88,dcrb,1.895
46,4,77,dcrb,1.895
46,9,33,dcrb,1.895
46,9,44,dcrb,1.895
46,16,83,dcrb,1.895
55,5,7,dcrb,1.895
55,5,44,dcrb,1.895
55,17,44,dcrb,1.895
45,7,0,dcrb,1.894
46,20,36,dcrb,1.894
55,4,92,dcrb,1.894
55,5,35,dcrb,1.894
55,20,45,dcrb,1.894
46,5,34,dcrb,1.893
46,9,39,dcrb,1.893
46,16,27,dcrb,1.893
55,9,34,dcrb,1.893
45,8,40,dcrb,1.892
46,4,92,dcrb,1.892
46,9,34,dcrb,1.892
46,16,39,dcrb,1.892
46,16,40,dcrb,1.892
46,20,29,dcrb,1.892
54,7,13,dcrb,1.892
55,5,25,dcrb,1.892
55,5,41,dcrb,1.892
55,17,17,dcrb,1.892
55,4,86,dcrb,1.891
55,9,43,dcrb,1.891
55,16,79,dcrb,1.891
55,5,37,dcrb,1.89
55,9,31,dcrb,1.89
55,9,37,dcrb,1.89
45,7,75,dcrb,1.889
46,16,33,dcrb,1.889
46,16,66,dcrb,1.888
46,16,70,dcrb,1.888
54,8,93,dcrb,1.888
45,8,61,dcrb,1.887
46,5,38,dcrb,1.887
54,7,68,dcrb,1.887
55,20,44,dcrb,1.887
46,9,47,dcrb,1.886
55,4,72,dcrb,1.886
55,17,32,dcrb,1.886
45,7,14,dcrb,1.885
45,9,27,dcrb,1.885
46,9,29,dcrb,1.885
46,15,81,dcrb,1.885
46,20,37,dcrb,1.885
54,8,84,dcrb,1.885
55,20,35,dcrb,1.885
46,5,35,dcrb,1.884
55,5,47,dcrb,1.884
55,17,29,dcrb,1.884
46,5,30,dcrb,1.883
54,7,62,dcrb,1.883
55,20,32,dcrb,1.883
55,20,37,dcrb,1.883
7,5,2,fadc,1.882
45,8,36,dcrb,1.882
45,9,14,dcrb,1.882
55,5,19,dcrb,1.882
54,8,89,dcrb,1.881
45,7,51,dcrb,1.88
55,9,25,dcrb,1.88
45,8,9,dcrb,1.879
45,8,42,dcrb,1.879
46,4,63,dcrb,1.879
46,4,72,dcrb,1.879
55,5,2,dcrb,1.879
55,17,35,dcrb,1.879
45,7,93,dcrb,1.878
45,19,27,dcrb,1.878
46,20,43,dcrb,1.878
55,5,38,dcrb,1.878
46,20,51,dcrb,1.877
54,7,84,dcrb,1.877
54,8,58,dcrb,1.877
27,3,8,fadc,1.876
46,9,41,dcrb,1.876
54,7,20,dcrb,1.876
54,7,33,dcrb,1.876
54,8,70,dcrb,1.876
55,4,69,dcrb,1.876
55,5,8,dcrb,1.876
55,20,42,dcrb,1.876
55,5,13,dcrb,1.875
55,16,83,dcrb,1.875
55,17,11,dcrb,1.875
55,17,31,dcrb,1.875
45,7,8,dcrb,1.874
46,9,50,dcrb,1.874
55,4,77,dcrb,1.874
55,16,39,dcrb,1.874
45,7,87,dcrb,1.873
46,5,5,dcrb,1.873
45,7,47,dcrb,1.872
46,4,73,dcrb,1.872
54,7,39,dcrb,1.872
55,9,35,dcrb,1.872
55,16,89,dcrb,1.872
45,7,13,dcrb,1.871
45,8,6,dcrb,1.871
46,5,28,dcrb,1.871
46,9,43,dcrb,1.871
54,7,93,dcrb,1.871
55,9,47,dcrb,1.871
55,17,14,dcrb,1.871
45,8,18,dcrb,1.87
46,9,37,dcrb,1.87
45,9,3,dcrb,1.869
46,5,14,dcrb,1.869
46,9,36,dcrb,1.869
55,17,26,dcrb,1.869
46,9,56,dcrb,1.868
46,16,42,dcrb,1.868
46,5,31,dcrb,1.867
55,16,92,dcrb,1.867
45,7,33,dcrb,1.866
55,4,73,dcrb,1.866
55,16,33,dcrb,1.866
55,16,86,dcrb,1.866
46,16,54,dcrb,1.865
54,7,94,dcrb,1.865
55,9,36,dcrb,1.865
46,9,35,dcrb,1.864
55,9,49,dcrb,1.864
55,9,38,dcrb,1.863
55,20,46,dcrb,1.863
9,6,4,fadc,1.862
45,8,52,dcrb,1.862
46,16,21,dcrb,1.862
54,9,29,dcrb,1.862
45,6,88,dcrb,1.861
45,8,3,dcrb,1.861
46,20,41,dcrb,1.861
54,9,25,dcrb,1.861
55,5,5,dcrb,1.861
55,5,17,dcrb,1.861
9,4,12,fadc,1.86
46,16,60,dcrb,1.859
54,5,81,dcrb,1.859
54,9,63,dcrb,1.859
54,18,80,dcrb,1.858
46,20,35,dcrb,1.857
46,20,38,dcrb,1.857
45,8,4,dcrb,1.856
45,8,54,dcrb,1.855
46,16,71,dcrb,1.855
45,8,0,dcrb,1.854
54,9,6,dcrb,1.854
55,9,51,dcrb,1.854
55,17,20,dcrb,1.854
46,5,25,dcrb,1.853
46,20,40,dcrb,1.853
46,20,48,dcrb,1.853
55,20,41,dcrb,1.853
55,20,51,dcrb,1.853
53,14,10,dcrb,1.852
54,7,87,dcrb,1.852
55,20,48,dcrb,1.852
7,4,4,fadc,1.851
46,9,53,dcrb,1.851
54,20,6,dcrb,1.851
55,5,31,dcrb,1.851
45,8,16,dcrb,1.85
45,8,64,dcrb,1.85
45,8,34,dcrb,1.849
46,5,20,dcrb,1.849
46,20,44,dcrb,1.849
55,3,84,dcrb,1.849
55,9,50,dcrb,1.849
46,5,11,dcrb,1.848
46,20,46,dcrb,1.848
55,4,74,dcrb,1.848
55,16,73,dcrb,1.848
55,16,80,dcrb,1.848
45,7,90,dcrb,1.847
45,8,32,dcrb,1.847
46,5,17,dcrb,1.847
46,9,49,dcrb,1.847
55,17,23,dcrb,1.847
45,9,16,dcrb,1.846
46,5,29,dcrb,1.846
46,9,40,dcrb,1.846
46,16,64,dcrb,1.846
46,20,57,dcrb,1.845
54,7,27,dcrb,1.845
55,4,70,dcrb,1.845
55,5,26,dcrb,1.845
55,16,42,dcrb,1.845
55,16,60,dcrb,1.845
55,16,70,dcrb,1.845
55,20,40,dcrb,1.845
44,14,7,dcrb,1.844
46,16,15,dcrb,1.844
54,9,35,dcrb,1.844
55,9,52,dcrb,1.844
55,9,53,dcrb,1.844
45,8,92,dcrb,1.843
45,20,9,dcrb,1.843
54,8,43,dcrb,1.843
45,7,66,dcrb,1.842
46,20,52,dcrb,1.842
53,14,12,dcrb,1.842
54,6,33,dcrb,1.842
45,6,54,dcrb,1.841
55,16,48,dcrb,1.841
55,16,54,dcrb,1.841
54,8,50,dcrb,1.84
55,16,27,dcrb,1.84
45,8,47,dcrb,1.839
45,9,0,dcrb,1.839
45,19,26,dcrb,1.839
46,15,69,dcrb,1.839
46,15,93,dcrb,1.839
46,20,49,dcrb,1.839
55,20,50,dcrb,1.839
45,9,21,dcrb,1.838
46,4,70,dcrb,1.838
55,4,62,dcrb,1.838
55,5,11,dcrb,1.838
55,16,77,dcrb,1.837
45,7,45,dcrb,1.836
45,8,94,dcrb,1.836
46,4,74,dcrb,1.836
46,9,62,dcrb,1.836
55,4,57,dcrb,1.836
45,7,63,dcrb,1.835
46,15,87,dcrb,1.835
27,4,12,fadc,1.834
45,9,2,dcrb,1.834
45,7,30,dcrb,1.833
45,7,57,dcrb,1.833
46,20,47,dcrb,1.833
45,8,58,dcrb,1.832
46,9,42,dcrb,1.832
46,16,58,dcrb,1.832
54,7,69,dcrb,1.832
9,4,11,fadc,1.831
45,7,24,dcrb,1.831
45,8,24,dcrb,1.831
45,7,74,dcrb,1.83
45,8,8,dcrb,1.83
45,8,12,dcrb,1.83
55,20,47,dcrb,1.83
46,9,51,dcrb,1.829
46,20,53,dcrb,1.829
54,8,82,dcrb,1.829
55,20,43,dcrb,1.829
45,7,81,dcrb,1.828
46,16,36,dcrb,1.828
55,20,52,dcrb,1.828
45,7,29,dcrb,1.827
45,7,69,dcrb,1.827
45,19,57,dcrb,1.827
46,16,3,dcrb,1.827
46,16,9,dcrb,1.827
55,4,66,dcrb,1.827
55,5,14,dcrb,1.827
55,9,54,dcrb,1.827
55,9,57,dcrb,1.827
45,7,84,dcrb,1.826
45,8,89,dcrb,1.826
46,4,66,dcrb,1.826
46,16,46,dcrb,1.826
54,9,64,dcrb,1.826
55,9,48,dcrb,1.826
45,9,26,dcrb,1.825
46,3,84,dcrb,1.825
55,4,64,dcrb,1.825
45,8,77,dcrb,1.824
54,9,0,dcrb,1.824
54,18,87,dcrb,1.824
54,19,24,dcrb,1.824
55,5,29,dcrb,1.824
45,7,86,dcrb,1.823
46,20,63,dcrb,1.823
54,7,25,dcrb,1.823
55,18,80,dcrb,1.823
55,15,87,dcrb,1.822
7,3,8,fadc,1.821
45,8,48,dcrb,1.821
54,8,41,dcrb,1.821
55,15,93,dcrb,1.821
46,9,45,dcrb,1.82
54,7,63,dcrb,1.82
46,16,48,dcrb,1.819
27,3,10,fadc,1.817
46,9,55,dcrb,1.817
46,20,54,dcrb,1.817
54,8,66,dcrb,1.817
55,4,60,dcrb,1.817
55,9,58,dcrb,1.817
45,8,76,dcrb,1.816
45,20,8,dcrb,1.816
46,16,52,dcrb,1.816
55,9,55,dcrb,1.816
55,16,21,dcrb,1.815
46,16,61,dcrb,1.814
46,16,62,dcrb,1.814
45,19,30,dcrb,1.813
54,5,63,dcrb,1.813
45,8,79,dcrb,1.812
45,9,20,dcrb,1.811
46,4,71,dcrb,1.811
46,16,30,dcrb,1.811
55,9,62,dcrb,1.811
45,6,10,dcrb,1.809
45,8,46,dcrb,1.809
46,9,48,dcrb,1.809
54,7,54,dcrb,1.809
54,9,1,dcrb,1.809
55,3,90,dcrb,1.809
55,20,49,dcrb,1.809
27,4,13,fadc,1.808
45,5,60,dcrb,1.808
45,9,6,dcrb,1.808
45,9,30,dcrb,1.808
54,8,88,dcrb,1.808
55,9,56,dcrb,1.808
46,20,50,dcrb,1.807
55,9,63,dcrb,1.807
55,15,81,dcrb,1.807
46,4,45,dcrb,1.806
46,20,55,dcrb,1.806
54,7,2,dcrb,1.806
55,4,71,dcrb,1.806
45,7,88,dcrb,1.805
46,16,65,dcrb,1.805
46,20,59,dcrb,1.805
54,8,16,dcrb,1.805
55,16,3,dcrb,1.805
46,9,46,dcrb,1.804
54,6,91,dcrb,1.804
54,9,42,dcrb,1.804
55,4,51,dcrb,1.804
55,9,59,dcrb,1.804
55,9,60,dcrb,1.804
45,7,17,dcrb,1.803
46,3,90,dcrb,1.803
46,16,55,dcrb,1.803
46,20,62,dcrb,1.803
53,3,2,dcrb,1.803
55,16,64,dcrb,1.803
46,20,56,dcrb,1.802
55,16,58,dcrb,1.802
46,16,67,dcrb,1.801
55,9,64,dcrb,1.801
55,9,68,dcrb,1.801
55,20,54,dcrb,1.801
55,9,61,dcrb,1.8
27,10,11,fadc,1.799
45,7,21,dcrb,1.799
54,8,76,dcrb,1.799
45,5,45,dcrb,1.798
55,4,67,dcrb,1.798
45,7,6,dcrb,1.797
45,8,28,dcrb,1.797
45,19,56,dcrb,1.797
46,16,56,dcrb,1.797
54,7,48,dcrb,1.797
45,9,4,dcrb,1.796
46,4,51,dcrb,1.796
46,20,60,dcrb,1.796
55,20,57,dcrb,1.796
45,8,10,dcrb,1.795
45,8,29,dcrb,1.795
46,4,54,dcrb,1.795
46,9,54,dcrb,1.795
46,9,59,dcrb,1.795
54,19,90,dcrb,1.795
55,9,65,dcrb,1.795
7,4,0,fadc,1.794
25,16,7,fadc,1.794
54,8,64,dcrb,1.794
54,9,10,dcrb,1.794
45,8,38,dcrb,1.793
55,20,56,dcrb,1.792
25,3,7,fadc,1.791
45,8,25,dcrb,1.791
46,20,58,dcrb,1.791
54,8,17,dcrb,1.791
54,16,70,dcrb,1.791
45,7,39,dcrb,1.79
55,3,78,dcrb,1.789
55,16,67,dcrb,1.789
45,20,12,dcrb,1.788
46,16,59,dcrb,1.788
46,4,60,dcrb,1.787
55,16,52,dcrb,1.787
25,18,3,fadc,1.786
45,8,50,dcrb,1.786
46,9,58,dcrb,1.786
46,15,75,dcrb,1.786
46,16,18,dcrb,1.786
54,8,94,dcrb,1.786
54,9,71,dcrb,1.786
44,14,5,dcrb,1.785
45,8,14,dcrb,1.785
45,8,85,dcrb,1.785
55,20,55,dcrb,1.785
45,7,50,dcrb,1.784
45,8,23,dcrb,1.784
45,19,64,dcrb,1.784
54,8,32,dcrb,1.784
55,16,74,dcrb,1.784
45,6,63,dcrb,1.783
46,16,41,dcrb,1.783
46,16,43,dcrb,1.783
46,16,50,dcrb,1.783
54,8,49,dcrb,1.783
55,15,75,dcrb,1.783
55,16,46,dcrb,1.783
45,8,41,dcrb,1.781
54,9,67,dcrb,1.781
54,19,31,dcrb,1.781
55,16,9,dcrb,1.781
45,8,43,dcrb,1.78
54,9,46,dcrb,1.78
54,18,56,dcrb,1.78
54,7,66,dcrb,1.779
54,7,64,dcrb,1.778
55,4,45,dcrb,1.778
55,20,58,dcrb,1.778
45,8,91,dcrb,1.777
46,16,49,dcrb,1.777
46,20,64,dcrb,1.777
55,16,36,dcrb,1.777
55,20,64,dcrb,1.777
45,7,60,dcrb,1.776
54,5,93,dcrb,1.776
55,9,71,dcrb,1.776
55,20,60,dcrb,1.776
46,9,52,dcrb,1.775
46,20,61,dcrb,1.775
7,3,13,fadc,1.774
45,8,37,dcrb,1.774
45,8,44,dcrb,1.774
46,4,64,dcrb,1.774
46,16,28,dcrb,1.774
54,7,15,dcrb,1.774
27,4,8,fadc,1.773
46,4,68,dcrb,1.773
46,16,24,dcrb,1.773
54,8,46,dcrb,1.773
55,9,66,dcrb,1.773
45,7,42,dcrb,1.772
45,8,86,dcrb,1.772
46,9,68,dcrb,1.772
54,7,71,dcrb,1.772
55,16,4,dcrb,1.772
55,16,71,dcrb,1.772
45,6,87,dcrb,1.771
45,8,67,dcrb,1.771
45,9,1,dcrb,1.771
46,9,63,dcrb,1.771
54,9,19,dcrb,1.771
55,16,40,dcrb,1.771
46,9,61,dcrb,1.77
46,9,65,dcrb,1.77
46,16,6,dcrb,1.77
7,16,5,fadc,1.769
45,9,12,dcrb,1.769
45,9,33,dcrb,1.769
46,16,53,dcrb,1.769
46,3,78,dcrb,1.768
54,7,30,dcrb,1.768
54,8,0,dcrb,1.768
55,9,67,dcrb,1.768
55,20,67,dcrb,1.768
54,19,73,dcrb,1.767
55,4,54,dcrb,1.767
55,16,15,dcrb,1.767
45,19,68,dcrb,1.766
46,15,72,dcrb,1.766
54,5,80,dcrb,1.766
45,7,27,dcrb,1.765
45,7,72,dcrb,1.765
46,4,67,dcrb,1.765
45,7,56,dcrb,1.764
45,8,31,dcrb,1.764
45,8,55,dcrb,1.764
45,9,10,dcrb,1.764
46,16,12,dcrb,1.764
54,6,32,dcrb,1.764
54,9,43,dcrb,1.764
55,16,24,dcrb,1.764
55,16,65,dcrb,1.764
45,7,78,dcrb,1.763
45,8,13,dcrb,1.763
45,8,49,dcrb,1.763
46,15,78,dcrb,1.763
46,15,84,dcrb,1.763
55,15,90,dcrb,1.763
55,16,18,dcrb,1.763
55,20,53,dcrb,1.763
45,9,24,dcrb,1.762
46,4,56,dcrb,1.762
46,4,58,dcrb,1.762
55,20,61,dcrb,1.762
45,7,54,dcrb,1.761
45,7,70,dcrb,1.761
45,19,75,dcrb,1.761
54,19,11,dcrb,1.761
55,9,74,dcrb,1.761
55,16,61,dcrb,1.761
55,20,62,dcrb,1.76
45,7,76,dcrb,1.759
45,7,94,dcrb,1.759
45,18,45,dcrb,1.759
46,15,68,dcrb,1.759
55,4,58,dcrb,1.759
55,16,30,dcrb,1.759
45,7,52,dcrb,1.758
54,7,21,dcrb,1.758
54,7,90,dcrb,1.758
54,8,91,dcrb,1.758
55,9,32,dcrb,1.758
55,16,13,dcrb,1.758
45,5,46,dcrb,1.757
45,8,83,dcrb,1.757
54,8,4,dcrb,1.757
55,4,68,dcrb,1.757
55,20,59,dcrb,1.757
25,3,1,fadc,1.756
45,7,92,dcrb,1.756
45,9,5,dcrb,1.755
46,16,34,dcrb,1.755
53,14,7,dcrb,1.755
46,20,69,dcrb,1.754
54,7,28,dcrb,1.754
55,3,82,dcrb,1.754
55,4,61,dcrb,1.754
45,7,3,dcrb,1.753
45,8,22,dcrb,1.753
45,8,95,dcrb,1.753
45,9,39,dcrb,1.753
45,20,3,dcrb,1.753
46,4,62,dcrb,1.753
54,6,87,dcrb,1.753
54,6,94,dcrb,1.753
54,8,55,dcrb,1.753
54,8,67,dcrb,1.753
54,9,40,dcrb,1.753
54,19,41,dcrb,1.753
46,20,65,dcrb,1.751
46,20,66,dcrb,1.751
53,14,5,dcrb,1.751
46,9,77,dcrb,1.75
54,6,63,dcrb,1.75
55,16,55,dcrb,1.75
45,6,3,dcrb,1.749
45,7,48,dcrb,1.749
46,4,39,dcrb,1.749
46,9,57,dcrb,1.749
54,19,58,dcrb,1.749
7,4,13,fadc,1.748
46,15,90,dcrb,1.748
55,4,46,dcrb,1.748
45,6,93,dcrb,1.747
45,9,7,dcrb,1.747
54,6,62,dcrb,1.747
54,18,50,dcrb,1.747
45,8,20,dcrb,1.746
45,9,51,dcrb,1.746
45,9,60,dcrb,1.746
54,7,52,dcrb,1.746
54,9,4,dcrb,1.746
55,20,63,dcrb,1.746
45,6,64,dcrb,1.745
45,7,64,dcrb,1.745
45,9,18,dcrb,1.745
45,7,91,dcrb,1.744
46,16,44,dcrb,1.743
54,6,93,dcrb,1.743
54,7,70,dcrb,1.743
54,9,69,dcrb,1.743
45,6,70,dcrb,1.742
54,7,58,dcrb,1.742
54,8,13,dcrb,1.742
55,9,73,dcrb,1.742
55,9,75,dcrb,1.742
45,6,9,dcrb,1.741
45,8,59,dcrb,1.741
45,9,13,dcrb,1.741
54,8,37,dcrb,1.741
55,9,69,dcrb,1.741
55,9,70,dcrb,1.741
55,16,0,dcrb,1.741
45,7,16,dcrb,1.74
45,8,35,dcrb,1.74
45,18,88,dcrb,1.74
55,4,39,dcrb,1.74
55,4,48,dcrb,1.74
45,9,11,dcrb,1.739
45,19,39,dcrb,1.739
46,16,47,dcrb,1.739
54,6,14,dcrb,1.739
54,7,79,dcrb,1.739
55,4,65,dcrb,1.739
55,16,6,dcrb,1.739
45,8,19,dcrb,1.738
46,4,48,dcrb,1.738
46,4,61,dcrb,1.738
46,9,72,dcrb,1.738
46,16,0,dcrb,1.738
46,16,16,dcrb,1.738
46,16,37,dcrb,1.737
55,16,49,dcrb,1.737
45,9,22,dcrb,1.735
53,3,1,dcrb,1.735
54,8,79,dcrb,1.734
55,20,68,dcrb,1.734
46,16,38,dcrb,1.733
54,8,35,dcrb,1.733
54,8,71,dcrb,1.733
54,19,47,dcrb,1.733
55,16,62,dcrb,1.732
55,20,66,dcrb,1.732
54,7,46,dcrb,1.731
55,15,84,dcrb,1.731
55,16,34,dcrb,1.731
55,20,65,dcrb,1.731
45,7,82,dcrb,1.73
45,8,71,dcrb,1.73
54,8,73,dcrb,1.73
54,9,13,dcrb,1.73
45,7,80,dcrb,1.729
45,8,65,dcrb,1.729
55,9,80,dcrb,1.728
7,4,10,fadc,1.727
45,7,58,dcrb,1.727
45,7,65,dcrb,1.727
46,9,73,dcrb,1.727
54,7,3,dcrb,1.727
54,19,42,dcrb,1.727
55,15,78,dcrb,1.727
46,9,60,dcrb,1.726
55,16,59,dcrb,1.726
45,9,45,dcrb,1.725
45,19,93,dcrb,1.725
46,3,82,dcrb,1.725
46,4,55,dcrb,1.725
46,4,65,dcrb,1.725
46,20,74,dcrb,1.725
53,14,2,dcrb,1.725
55,16,43,dcrb,1.725
45,5,54,dcrb,1.724
46,20,68,dcrb,1.724
54,7,50,dcrb,1.724
45,6,72,dcrb,1.723
45,18,44,dcrb,1.723
54,5,45,dcrb,1.723
54,6,9,dcrb,1.723
54,6,64,dcrb,1.723
54,7,91,dcrb,1.723
54,8,61,dcrb,1.723
55,15,72,dcrb,1.723
45,9,57,dcrb,1.722
46,4,0,dcrb,1.722
46,4,52,dcrb,1.722
54,8,25,dcrb,1.722
45,18,30,dcrb,1.721
46,9,69,dcrb,1.721
46,20,72,dcrb,1.721
45,6,81,dcrb,1.72
46,4,3,dcrb,1.72
46,16,4,dcrb,1.72
46,16,10,dcrb,1.72
54,9,36,dcrb,1.72
55,3,75,dcrb,1.72
46,20,70,dcrb,1.719
54,8,53,dcrb,1.719
55,3,88,dcrb,1.719
55,15,69,dcrb,1.719
55,16,22,dcrb,1.719
55,16,53,dcrb,1.719
45,6,62,dcrb,1.718
